ds,y
2000-03-23,1532.10
2000-03-24,1553.10
2000-03-27,1534.70
2000-03-28,1527.20
2000-03-29,1521.40
2000-03-30,1517.40
2000-03-31,1519.80
2000-04-03,1507.10
2000-04-04,1526.20
2000-04-05,1506.50
2000-04-06,1511.80
2000-04-07,1518.70
2000-04-10,1527.10
2000-04-11,1512.80
2000-04-12,1510.60
2000-04-13,1477.40
2000-04-14,1440.50
2000-04-17,1401.50
2000-04-18,1441.60
2000-04-19,1447.70
2000-04-20,1435.40
2000-04-24,1434.50
2000-04-25,1477.70
2000-04-26,1482.80
2000-04-27,1469.10
2000-04-28,1473.40
2000-05-01,1481.40
2000-05-02,1468.20
2000-05-03,1446.30
2000-05-04,1420.50
2000-05-05,1435.90
2000-05-08,1432.60
2000-05-09,1429.80
2000-05-10,1412.10
2000-05-11,1410.20
2000-05-12,1430.20
2000-05-15,1452.40
2000-05-16,1470.40
2000-05-17,1466.00
2000-05-18,1458.00
2000-05-19,1437.20
2000-05-22,1410.30
2000-05-23,1403.80
2000-05-24,1401.40
2000-05-25,1411.90
2000-05-26,1391.50
2000-05-30,1422.50
2000-05-31,1434.60
2000-06-01,1448.80
2000-06-02,1483.40
2000-06-05,1477.30
2000-06-06,1471.30
2000-06-07,1474.60
2000-06-08,1475.60
2000-06-09,1472.70
2000-06-12,1463.00
2000-06-13,1470.40
2000-06-14,1483.60
2000-06-15,1482.00
2000-06-16,1481.00
2000-06-19,1489.00
2000-06-20,1487.20
2000-06-21,1482.20
2000-06-22,1479.10
2000-06-23,1459.80
2000-06-26,1462.30
2000-06-27,1463.30
2000-06-28,1467.60
2000-06-29,1455.20
2000-06-30,1454.70
2000-07-03,1469.80
2000-07-05,1469.50
2000-07-06,1461.70
2000-07-07,1485.20
2000-07-10,1486.50
2000-07-11,1488.90
2000-07-12,1497.50
2000-07-13,1501.40
2000-07-14,1510.00
2000-07-17,1517.20
2000-07-18,1510.50
2000-07-19,1495.50
2000-07-20,1501.90
2000-07-21,1495.60
2000-07-24,1485.80
2000-07-25,1476.30
2000-07-26,1474.50
2000-07-27,1464.80
2000-07-28,1456.30
2000-07-31,1437.60
2000-08-01,1443.50
2000-08-02,1451.60
2000-08-03,1454.30
2000-08-04,1462.90
2000-08-07,1480.90
2000-08-08,1484.50
2000-08-09,1490.30
2000-08-10,1475.20
2000-08-11,1475.60
2000-08-14,1491.60
2000-08-15,1493.00
2000-08-16,1494.70
2000-08-17,1499.50
2000-08-18,1499.50
2000-08-21,1503.00
2000-08-22,1508.20
2000-08-23,1507.30
2000-08-24,1511.20
2000-08-25,1513.40
2000-08-28,1523.90
2000-08-29,1514.80
2000-08-30,1510.40
2000-08-31,1525.30
2000-09-01,1530.00
2000-09-05,1520.80
2000-09-06,1512.40
2000-09-07,1505.20
2000-09-08,1502.50
2000-09-11,1506.60
2000-09-12,1496.60
2000-09-13,1487.40
2000-09-14,1494.30
2000-09-15,1481.00
2000-09-18,1467.90
2000-09-19,1461.00
2000-09-20,1460.70
2000-09-21,1452.90
2000-09-22,1449.40
2000-09-25,1457.40
2000-09-26,1447.70
2000-09-27,1436.70
2000-09-28,1461.70
2000-09-29,1458.30
2000-10-02,1445.50
2000-10-03,1454.80
2000-10-04,1440.00
2000-10-05,1444.20
2000-10-06,1443.30
2000-10-09,1409.70
2000-10-10,1408.80
2000-10-11,1387.00
2000-10-12,1374.90
2000-10-13,1374.20
2000-10-16,1379.50
2000-10-17,1381.00
2000-10-18,1356.70
2000-10-19,1389.90
2000-10-20,1408.50
2000-10-23,1407.00
2000-10-24,1415.60
2000-10-25,1398.10
2000-10-26,1372.70
2000-10-27,1384.60
2000-10-30,1406.40
2000-10-31,1432.20
2000-11-01,1429.60
2000-11-02,1433.30
2000-11-03,1433.20
2000-11-06,1438.50
2000-11-07,1436.20
2000-11-08,1437.30
2000-11-09,1409.30
2000-11-10,1400.10
2000-11-13,1366.00
2000-11-14,1390.10
2000-11-15,1396.00
2000-11-16,1394.70
2000-11-17,1384.80
2000-11-20,1367.70
2000-11-21,1355.90
2000-11-22,1347.30
2000-11-24,1343.80
2000-11-27,1362.50
2000-11-28,1358.80
2000-11-29,1352.40
2000-11-30,1341.90
2000-12-01,1334.70
2000-12-04,1332.10
2000-12-05,1376.60
2000-12-06,1376.50
2000-12-07,1353.50
2000-12-08,1380.30
2000-12-11,1389.00
2000-12-12,1380.30
2000-12-13,1385.80
2000-12-14,1360.00
2000-12-15,1340.90
2000-12-18,1332.30
2000-12-19,1346.40
2000-12-20,1305.60
2000-12-21,1285.30
2000-12-22,1306.00
2000-12-26,1315.90
2000-12-27,1332.00
2000-12-28,1335.90
2000-12-29,1340.10
2001-01-02,1320.30
2001-01-03,1347.80
2001-01-04,1350.20
2001-01-05,1334.80
2001-01-08,1298.30
2001-01-09,1311.70
2001-01-10,1313.80
2001-01-11,1332.20
2001-01-12,1333.20
2001-01-16,1327.80
2001-01-17,1346.90
2001-01-18,1352.70
2001-01-19,1354.50
2001-01-22,1353.60
2001-01-23,1362.90
2001-01-24,1369.80
2001-01-25,1367.30
2001-01-26,1357.50
2001-01-29,1365.50
2001-01-30,1375.70
2001-01-31,1383.40
2001-02-01,1373.50
2001-02-02,1376.40
2001-02-05,1354.60
2001-02-06,1363.50
2001-02-07,1352.30
2001-02-08,1350.30
2001-02-09,1332.50
2001-02-12,1331.00
2001-02-13,1336.60
2001-02-14,1320.70
2001-02-15,1331.30
2001-02-16,1326.60
2001-02-20,1307.20
2001-02-21,1283.00
2001-02-22,1259.90
2001-02-23,1252.80
2001-02-26,1267.70
2001-02-27,1272.80
2001-02-28,1263.50
2001-03-01,1241.40
2001-03-02,1251.00
2001-03-05,1242.50
2001-03-06,1267.40
2001-03-07,1263.90
2001-03-08,1266.50
2001-03-09,1264.70
2001-03-12,1233.40
2001-03-13,1197.80
2001-03-14,1197.70
2001-03-15,1182.00
2001-03-16,1173.60
2001-03-19,1173.50
2001-03-20,1180.60
2001-03-21,1149.40
2001-03-22,1124.30
2001-03-23,1141.80
2001-03-26,1160.00
2001-03-27,1183.40
2001-03-28,1182.20
2001-03-29,1161.70
2001-03-30,1162.80
2001-04-02,1169.50
2001-04-03,1145.90
2001-04-04,1117.50
2001-04-05,1151.50
2001-04-06,1151.40
2001-04-09,1146.10
2001-04-10,1173.90
2001-04-11,1182.20
2001-04-12,1183.50
2001-04-16,1184.60
2001-04-17,1192.20
2001-04-18,1248.40
2001-04-19,1253.70
2001-04-20,1253.70
2001-04-23,1243.00
2001-04-24,1233.50
2001-04-25,1232.40
2001-04-26,1248.30
2001-04-27,1253.10
2001-04-30,1269.30
2001-05-01,1266.50
2001-05-02,1272.90
2001-05-03,1267.40
2001-05-04,1267.50
2001-05-07,1270.00
2001-05-08,1267.00
2001-05-09,1261.70
2001-05-10,1268.10
2001-05-11,1259.80
2001-05-14,1249.70
2001-05-15,1257.50
2001-05-16,1286.40
2001-05-17,1296.50
2001-05-18,1292.10
2001-05-21,1313.00
2001-05-22,1315.90
2001-05-23,1309.40
2001-05-24,1295.00
2001-05-25,1293.20
2001-05-29,1278.40
2001-05-30,1267.90
2001-05-31,1261.90
2001-06-01,1265.30
2001-06-04,1267.20
2001-06-05,1286.60
2001-06-06,1283.80
2001-06-07,1277.10
2001-06-08,1277.10
2001-06-11,1265.00
2001-06-12,1261.00
2001-06-13,1259.80
2001-06-14,1241.60
2001-06-15,1221.50
2001-06-18,1221.20
2001-06-19,1226.10
2001-06-20,1225.60
2001-06-21,1240.20
2001-06-22,1237.70
2001-06-25,1231.50
2001-06-26,1220.70
2001-06-27,1219.90
2001-06-28,1234.40
2001-06-29,1237.30
2001-07-02,1239.80
2001-07-03,1236.70
2001-07-05,1234.50
2001-07-06,1219.20
2001-07-09,1201.80
2001-07-10,1203.40
2001-07-11,1184.90
2001-07-12,1210.20
2001-07-13,1218.50
2001-07-16,1219.60
2001-07-17,1215.40
2001-07-18,1214.40
2001-07-19,1225.00
2001-07-20,1215.70
2001-07-23,1215.20
2001-07-24,1191.00
2001-07-25,1190.50
2001-07-26,1204.20
2001-07-27,1209.30
2001-07-30,1209.00
2001-07-31,1222.70
2001-08-01,1223.00
2001-08-02,1226.30
2001-08-03,1220.80
2001-08-06,1214.30
2001-08-07,1207.60
2001-08-08,1206.80
2001-08-09,1184.70
2001-08-10,1193.30
2001-08-13,1193.80
2001-08-14,1198.80
2001-08-15,1191.20
2001-08-16,1181.80
2001-08-17,1181.70
2001-08-20,1171.40
2001-08-21,1179.80
2001-08-22,1168.60
2001-08-23,1169.90
2001-08-24,1185.20
2001-08-27,1186.80
2001-08-28,1179.70
2001-08-29,1167.00
2001-08-30,1151.80
2001-08-31,1141.80
2001-09-04,1155.40
2001-09-05,1135.50
2001-09-06,1131.70
2001-09-07,1106.40
2001-09-10,1096.90
2001-09-17,1092.50
2001-09-18,1046.40
2001-09-19,1038.90
2001-09-20,1016.10
2001-09-21,984.50
2001-09-24,1008.40
2001-09-25,1017.10
2001-09-26,1020.30
2001-09-27,1018.90
2001-09-28,1040.90
2001-10-01,1040.90
2001-10-02,1051.30
2001-10-03,1075.40
2001-10-04,1084.10
2001-10-05,1072.30
2001-10-08,1071.40
2001-10-09,1063.40
2001-10-10,1081.60
2001-10-11,1099.20
2001-10-12,1097.40
2001-10-15,1091.70
2001-10-16,1101.70
2001-10-17,1107.10
2001-10-18,1077.90
2001-10-19,1075.50
2001-10-22,1090.60
2001-10-23,1099.00
2001-10-24,1090.30
2001-10-25,1100.10
2001-10-26,1110.60
2001-10-29,1104.60
2001-10-30,1078.30
2001-10-31,1074.80
2001-11-01,1085.60
2001-11-02,1089.60
2001-11-05,1106.70
2001-11-06,1119.70
2001-11-07,1126.60
2001-11-08,1135.80
2001-11-09,1123.00
2001-11-12,1121.70
2001-11-13,1139.10
2001-11-14,1148.30
2001-11-15,1146.50
2001-11-16,1143.50
2001-11-19,1151.10
2001-11-20,1152.50
2001-11-21,1142.70
2001-11-23,1151.00
2001-11-26,1157.90
2001-11-27,1163.40
2001-11-28,1149.50
2001-11-29,1140.40
2001-11-30,1143.60
2001-12-03,1139.50
2001-12-04,1144.80
2001-12-05,1173.60
2001-12-06,1173.30
2001-12-07,1167.10
2001-12-10,1158.30
2001-12-11,1150.90
2001-12-12,1141.50
2001-12-13,1137.10
2001-12-14,1128.30
2001-12-17,1137.40
2001-12-18,1145.10
2001-12-19,1152.40
2001-12-20,1151.40
2001-12-21,1147.80
2001-12-24,1147.80
2001-12-26,1159.20
2001-12-27,1157.10
2001-12-28,1164.60
2001-12-31,1161.20
2002-01-02,1154.70
2002-01-03,1165.30
2002-01-04,1176.50
2002-01-07,1177.00
2002-01-08,1167.60
2002-01-09,1174.30
2002-01-10,1159.90
2002-01-11,1159.40
2002-01-14,1145.60
2002-01-15,1148.80
2002-01-16,1146.20
2002-01-17,1139.30
2002-01-18,1138.90
2002-01-22,1135.30
2002-01-23,1131.90
2002-01-24,1139.50
2002-01-25,1138.30
2002-01-28,1138.60
2002-01-29,1137.50
2002-01-30,1113.80
2002-01-31,1130.20
2002-02-01,1130.20
2002-02-04,1122.20
2002-02-05,1101.00
2002-02-06,1093.60
2002-02-07,1094.00
2002-02-08,1096.30
2002-02-11,1112.00
2002-02-12,1112.70
2002-02-13,1120.60
2002-02-14,1124.70
2002-02-15,1117.10
2002-02-19,1102.20
2002-02-20,1098.30
2002-02-21,1101.50
2002-02-22,1093.90
2002-02-25,1112.70
2002-02-26,1115.00
2002-02-27,1123.10
2002-02-28,1121.60
2002-03-01,1131.80
2002-03-04,1153.80
2002-03-05,1157.70
2002-03-06,1165.30
2002-03-07,1167.90
2002-03-08,1172.80
2002-03-11,1173.00
2002-03-12,1168.30
2002-03-13,1164.30
2002-03-14,1157.80
2002-03-15,1166.50
2002-03-18,1172.70
2002-03-19,1173.90
2002-03-20,1170.20
2002-03-21,1155.10
2002-03-22,1156.50
2002-03-25,1151.00
2002-03-26,1147.00
2002-03-27,1147.00
2002-03-28,1154.50
2002-04-01,1147.80
2002-04-02,1143.00
2002-04-03,1138.80
2002-04-04,1130.50
2002-04-05,1133.30
2002-04-08,1125.40
2002-04-09,1128.30
2002-04-10,1131.80
2002-04-11,1130.50
2002-04-12,1112.80
2002-04-15,1114.90
2002-04-16,1129.40
2002-04-17,1132.90
2002-04-18,1130.50
2002-04-19,1128.80
2002-04-22,1125.20
2002-04-23,1111.20
2002-04-24,1108.50
2002-04-25,1094.40
2002-04-26,1096.80
2002-04-29,1079.00
2002-04-30,1082.60
2002-05-01,1088.30
2002-05-02,1091.40
2002-05-03,1084.60
2002-05-06,1075.90
2002-05-07,1058.70
2002-05-08,1088.90
2002-05-09,1088.80
2002-05-10,1075.40
2002-05-13,1074.80
2002-05-14,1097.70
2002-05-15,1104.20
2002-05-16,1099.30
2002-05-17,1106.60
2002-05-20,1106.60
2002-05-21,1099.50
2002-05-22,1086.00
2002-05-23,1097.10
2002-05-24,1097.10
2002-05-28,1086.00
2002-05-29,1074.80
2002-05-30,1069.50
2002-05-31,1079.90
2002-06-03,1070.70
2002-06-04,1046.10
2002-06-05,1050.10
2002-06-06,1049.90
2002-06-07,1033.00
2002-06-10,1038.20
2002-06-11,1039.00
2002-06-12,1021.90
2002-06-13,1023.50
2002-06-14,1009.60
2002-06-17,1036.20
2002-06-18,1040.80
2002-06-19,1037.60
2002-06-20,1023.30
2002-06-21,1006.30
2002-06-24,1002.10
2002-06-25,1005.90
2002-06-26,977.40
2002-06-27,990.70
2002-06-28,1001.80
2002-07-01,994.50
2002-07-02,968.60
2002-07-03,954.30
2002-07-05,989.10
2002-07-08,993.60
2002-07-09,979.60
2002-07-10,956.30
2002-07-11,929.20
2002-07-12,934.30
2002-07-15,921.40
2002-07-16,918.60
2002-07-17,926.50
2002-07-18,907.80
2002-07-19,881.60
2002-07-22,854.10
2002-07-23,827.70
2002-07-24,844.30
2002-07-25,853.80
2002-07-26,852.90
2002-07-29,899.00
2002-07-30,909.80
2002-07-31,911.60
2002-08-01,911.60
2002-08-02,884.70
2002-08-05,864.20
2002-08-06,874.40
2002-08-07,878.70
2002-08-08,905.80
2002-08-09,914.00
2002-08-12,908.60
2002-08-13,911.70
2002-08-14,920.20
2002-08-15,933.30
2002-08-16,935.40
2002-08-19,951.20
2002-08-20,950.70
2002-08-21,951.60
2002-08-22,965.00
2002-08-23,962.70
2002-08-26,950.80
2002-08-27,955.80
2002-08-28,934.80
2002-08-29,924.60
2002-08-30,928.10
2002-09-03,916.10
2002-09-04,896.10
2002-09-05,893.40
2002-09-06,899.10
2002-09-09,907.30
2002-09-10,909.90
2002-09-11,924.00
2002-09-12,909.50
2002-09-13,892.80
2002-09-16,891.80
2002-09-17,902.70
2002-09-18,878.50
2002-09-19,869.50
2002-09-20,849.30
2002-09-23,845.40
2002-09-24,833.70
2002-09-25,844.20
2002-09-26,856.60
2002-09-27,855.00
2002-09-30,827.40
2002-10-01,847.90
2002-10-02,851.90
2002-10-03,840.00
2002-10-04,825.90
2002-10-07,808.20
2002-10-08,808.90
2002-10-09,798.50
2002-10-10,806.50
2002-10-11,843.30
2002-10-14,844.40
2002-10-15,881.30
2002-10-16,881.30
2002-10-17,885.40
2002-10-18,886.70
2002-10-21,900.70
2002-10-22,899.70
2002-10-23,896.10
2002-10-24,902.90
2002-10-25,897.70
2002-10-28,907.40
2002-10-29,890.60
2002-10-30,895.30
2002-10-31,898.80
2002-11-01,903.40
2002-11-04,924.60
2002-11-05,915.80
2002-11-06,925.70
2002-11-07,923.80
2002-11-08,910.10
2002-11-11,894.70
2002-11-12,894.30
2002-11-13,892.50
2002-11-14,904.30
2002-11-15,910.20
2002-11-18,915.90
2002-11-19,905.50
2002-11-20,915.00
2002-11-21,935.10
2002-11-22,937.30
2002-11-25,937.10
2002-11-26,932.90
2002-11-27,940.40
2002-11-29,941.80
2002-12-02,954.30
2002-12-03,934.50
2002-12-04,925.20
2002-12-05,921.50
2002-12-06,915.50
2002-12-09,912.20
2002-12-10,905.00
2002-12-11,909.90
2002-12-12,908.40
2002-12-13,901.60
2002-12-16,910.40
2002-12-17,911.20
2002-12-18,903.00
2002-12-19,899.20
2002-12-20,897.80
2002-12-23,902.40
2002-12-24,897.40
2002-12-26,903.90
2002-12-27,890.50
2002-12-30,882.10
2002-12-31,881.90
2003-01-02,909.00
2003-01-03,911.20
2003-01-06,931.80
2003-01-07,930.80
2003-01-08,922.90
2003-01-09,928.30
2003-01-10,932.90
2003-01-13,935.00
2003-01-14,931.70
2003-01-15,932.60
2003-01-16,926.00
2003-01-17,914.60
2003-01-21,906.00
2003-01-22,889.70
2003-01-23,890.20
2003-01-24,887.30
2003-01-27,864.00
2003-01-28,860.80
2003-01-29,868.70
2003-01-30,865.50
2003-01-31,858.30
2003-02-03,864.60
2003-02-04,860.30
2003-02-05,861.60
2003-02-06,844.20
2003-02-07,845.70
2003-02-10,837.20
2003-02-11,843.00
2003-02-12,832.10
2003-02-13,821.20
2003-02-14,834.90
2003-02-18,852.90
2003-02-19,851.20
2003-02-20,849.40
2003-02-21,852.30
2003-02-24,848.20
2003-02-25,839.50
2003-02-26,840.10
2003-02-27,842.20
2003-02-28,847.00
2003-03-03,852.30
2003-03-04,835.40
2003-03-05,829.90
2003-03-06,829.90
2003-03-07,829.50
2003-03-10,828.90
2003-03-11,814.20
2003-03-12,804.20
2003-03-13,832.00
2003-03-14,841.40
2003-03-17,862.80
2003-03-18,866.90
2003-03-19,875.00
2003-03-20,879.60
2003-03-21,895.90
2003-03-24,895.80
2003-03-25,879.90
2003-03-26,875.80
2003-03-27,874.10
2003-03-28,869.90
2003-03-31,863.50
2003-04-01,861.30
2003-04-02,884.60
2003-04-03,885.90
2003-04-04,882.70
2003-04-07,904.90
2003-04-08,883.10
2003-04-09,887.40
2003-04-10,871.80
2003-04-11,883.30
2003-04-14,885.30
2003-04-15,891.30
2003-04-16,896.80
2003-04-17,893.80
2003-04-21,898.00
2003-04-22,911.70
2003-04-23,919.70
2003-04-24,919.00
2003-04-25,911.40
2003-04-28,918.10
2003-04-29,924.20
2003-04-30,922.00
2003-05-01,919.70
2003-05-02,930.60
2003-05-05,933.90
2003-05-06,939.60
2003-05-07,937.20
2003-05-08,929.60
2003-05-09,933.80
2003-05-12,946.80
2003-05-13,947.50
2003-05-14,947.30
2003-05-15,948.20
2003-05-16,948.60
2003-05-19,944.30
2003-05-20,925.30
2003-05-21,923.90
2003-05-22,935.30
2003-05-23,935.20
2003-05-27,952.80
2003-05-28,959.40
2003-05-29,962.10
2003-05-30,965.40
2003-06-02,979.10
2003-06-03,973.00
2003-06-04,987.90
2003-06-05,990.10
2003-06-06,1007.70
2003-06-09,987.80
2003-06-10,984.80
2003-06-11,997.50
2003-06-12,1002.70
2003-06-13,1000.90
2003-06-16,1010.90
2003-06-17,1015.30
2003-06-18,1015.10
2003-06-19,1011.20
2003-06-20,1002.10
2003-06-23,995.70
2003-06-24,987.80
2003-06-25,991.60
2003-06-26,986.50
2003-06-27,988.90
2003-06-30,983.60
2003-07-01,983.30
2003-07-02,993.80
2003-07-03,995.00
2003-07-07,1005.60
2003-07-08,1008.90
2003-07-09,1010.40
2003-07-10,1002.20
2003-07-11,1000.90
2003-07-14,1015.40
2003-07-15,1009.60
2003-07-16,1003.50
2003-07-17,994.00
2003-07-18,994.20
2003-07-21,993.30
2003-07-22,990.30
2003-07-23,989.90
2003-07-24,998.90
2003-07-25,998.70
2003-07-28,1000.70
2003-07-29,998.60
2003-07-30,992.60
2003-07-31,1004.60
2003-08-01,990.30
2003-08-04,985.80
2003-08-05,982.80
2003-08-06,975.70
2003-08-07,974.90
2003-08-08,980.60
2003-08-11,985.50
2003-08-12,990.40
2003-08-13,992.50
2003-08-14,991.90
2003-08-15,992.40
2003-08-18,1000.40
2003-08-19,1003.30
2003-08-20,1003.50
2003-08-21,1009.50
2003-08-22,1011.00
2003-08-25,993.70
2003-08-26,997.90
2003-08-27,998.00
2003-08-28,1004.10
2003-08-29,1008.90
2003-09-02,1022.60
2003-09-03,1029.30
2003-09-04,1029.20
2003-09-05,1029.20
2003-09-08,1032.40
2003-09-09,1031.60
2003-09-10,1023.20
2003-09-11,1020.90
2003-09-12,1019.60
2003-09-15,1019.80
2003-09-16,1029.70
2003-09-17,1031.30
2003-09-18,1040.20
2003-09-19,1040.30
2003-09-22,1036.30
2003-09-23,1030.10
2003-09-24,1029.80
2003-09-25,1016.00
2003-09-26,1003.50
2003-09-29,1006.90
2003-09-30,1006.60
2003-10-01,1018.20
2003-10-02,1021.90
2003-10-03,1039.30
2003-10-06,1036.50
2003-10-07,1039.20
2003-10-08,1040.10
2003-10-09,1048.30
2003-10-10,1040.80
2003-10-13,1048.90
2003-10-14,1049.50
2003-10-15,1053.80
2003-10-16,1052.90
2003-10-17,1051.90
2003-10-20,1044.70
2003-10-21,1048.60
2003-10-22,1046.00
2003-10-23,1035.40
2003-10-24,1033.80
2003-10-27,1037.80
2003-10-28,1046.80
2003-10-29,1049.80
2003-10-30,1052.80
2003-10-31,1053.10
2003-11-03,1061.40
2003-11-04,1059.00
2003-11-05,1054.50
2003-11-06,1058.90
2003-11-07,1062.40
2003-11-10,1053.70
2003-11-11,1048.20
2003-11-12,1059.10
2003-11-13,1059.60
2003-11-14,1063.70
2003-11-17,1050.30
2003-11-18,1048.80
2003-11-19,1044.00
2003-11-20,1046.50
2003-11-21,1037.60
2003-11-24,1052.10
2003-11-25,1058.00
2003-11-26,1058.50
2003-11-28,1060.60
2003-12-01,1070.50
2003-12-02,1071.20
2003-12-03,1074.30
2003-12-04,1070.40
2003-12-05,1069.70
2003-12-08,1069.60
2003-12-09,1071.90
2003-12-10,1063.00
2003-12-11,1073.60
2003-12-12,1074.80
2003-12-15,1082.80
2003-12-16,1075.90
2003-12-17,1076.50
2003-12-18,1089.50
2003-12-19,1091.10
2003-12-22,1092.90
2003-12-23,1097.00
2003-12-24,1096.40
2003-12-26,1098.50
2003-12-29,1109.50
2003-12-30,1109.80
2003-12-31,1112.60
2004-01-02,1118.80
2004-01-05,1122.20
2004-01-06,1124.50
2004-01-07,1126.30
2004-01-08,1131.90
2004-01-09,1131.90
2004-01-12,1127.80
2004-01-13,1129.10
2004-01-14,1130.80
2004-01-15,1137.10
2004-01-16,1139.80
2004-01-20,1142.90
2004-01-21,1149.20
2004-01-22,1150.50
2004-01-23,1150.30
2004-01-26,1155.40
2004-01-27,1155.40
2004-01-28,1149.10
2004-01-29,1134.40
2004-01-30,1134.20
2004-02-02,1142.60
2004-02-03,1137.40
2004-02-04,1136.00
2004-02-05,1131.20
2004-02-06,1142.80
2004-02-09,1144.50
2004-02-10,1147.00
2004-02-11,1158.90
2004-02-12,1157.80
2004-02-13,1156.90
2004-02-17,1159.00
2004-02-18,1157.40
2004-02-19,1158.60
2004-02-20,1149.80
2004-02-23,1146.70
2004-02-24,1144.50
2004-02-25,1145.20
2004-02-26,1147.20
2004-02-27,1151.70
2004-03-01,1157.50
2004-03-02,1156.50
2004-03-03,1152.40
2004-03-04,1155.00
2004-03-05,1163.20
2004-03-08,1159.90
2004-03-09,1147.30
2004-03-10,1141.50
2004-03-11,1126.00
2004-03-12,1120.60
2004-03-15,1120.60
2004-03-16,1113.80
2004-03-17,1125.80
2004-03-18,1125.50
2004-03-19,1122.70
2004-03-22,1109.80
2004-03-23,1101.50
2004-03-24,1098.40
2004-03-25,1110.40
2004-03-26,1115.30
2004-03-29,1124.40
2004-03-30,1127.60
2004-03-31,1130.80
2004-04-01,1135.70
2004-04-02,1144.80
2004-04-05,1150.60
2004-04-06,1150.60
2004-04-07,1148.20
2004-04-08,1149.00
2004-04-12,1147.30
2004-04-13,1147.80
2004-04-14,1132.50
2004-04-15,1134.10
2004-04-16,1136.80
2004-04-19,1136.20
2004-04-20,1139.30
2004-04-21,1125.70
2004-04-22,1142.80
2004-04-23,1141.90
2004-04-26,1145.10
2004-04-27,1146.80
2004-04-28,1138.10
2004-04-29,1128.80
2004-04-30,1119.30
2004-05-03,1118.70
2004-05-04,1127.70
2004-05-05,1125.10
2004-05-06,1121.50
2004-05-07,1117.30
2004-05-10,1098.70
2004-05-11,1095.70
2004-05-12,1097.50
2004-05-13,1102.80
2004-05-14,1102.40
2004-05-17,1095.70
2004-05-18,1094.10
2004-05-19,1105.90
2004-05-20,1092.60
2004-05-21,1099.70
2004-05-24,1101.70
2004-05-25,1113.80
2004-05-26,1116.70
2004-05-27,1124.00
2004-05-28,1122.70
2004-06-01,1122.70
2004-06-02,1128.10
2004-06-03,1125.30
2004-06-04,1129.20
2004-06-07,1140.50
2004-06-08,1142.20
2004-06-09,1142.20
2004-06-10,1136.50
2004-06-14,1136.50
2004-06-15,1137.40
2004-06-16,1135.30
2004-06-17,1133.60
2004-06-18,1139.10
2004-06-21,1138.00
2004-06-22,1135.00
2004-06-23,1145.20
2004-06-24,1146.30
2004-06-25,1146.00
2004-06-28,1142.60
2004-06-29,1138.30
2004-06-30,1144.20
2004-07-01,1140.80
2004-07-02,1129.20
2004-07-06,1125.40
2004-07-07,1122.40
2004-07-08,1119.10
2004-07-09,1115.60
2004-07-12,1116.10
2004-07-13,1116.30
2004-07-14,1119.60
2004-07-15,1114.70
2004-07-16,1112.20
2004-07-19,1105.50
2004-07-20,1108.90
2004-07-21,1116.30
2004-07-22,1099.70
2004-07-23,1096.80
2004-07-26,1089.80
2004-07-27,1096.70
2004-07-28,1098.80
2004-07-29,1103.70
2004-07-30,1103.70
2004-08-02,1108.60
2004-08-03,1106.60
2004-08-04,1102.50
2004-08-05,1098.80
2004-08-06,1080.70
2004-08-09,1069.50
2004-08-10,1079.00
2004-08-11,1079.00
2004-08-12,1075.80
2004-08-13,1067.60
2004-08-16,1080.70
2004-08-17,1087.00
2004-08-18,1095.20
2004-08-19,1095.20
2004-08-20,1100.30
2004-08-23,1101.40
2004-08-24,1100.90
2004-08-25,1106.30
2004-08-26,1106.80
2004-08-27,1109.70
2004-08-30,1107.80
2004-08-31,1104.20
2004-09-01,1109.20
2004-09-02,1119.10
2004-09-03,1120.80
2004-09-07,1124.10
2004-09-08,1123.00
2004-09-09,1121.30
2004-09-10,1125.30
2004-09-13,1129.80
2004-09-14,1129.50
2004-09-15,1128.30
2004-09-16,1126.10
2004-09-17,1130.50
2004-09-20,1128.50
2004-09-21,1131.50
2004-09-22,1129.30
2004-09-23,1113.60
2004-09-24,1113.80
2004-09-27,1110.10
2004-09-28,1111.80
2004-09-29,1114.80
2004-09-30,1116.30
2004-10-01,1131.60
2004-10-04,1140.20
2004-10-05,1137.90
2004-10-06,1142.00
2004-10-07,1142.00
2004-10-08,1132.90
2004-10-11,1126.20
2004-10-12,1124.40
2004-10-13,1127.00
2004-10-14,1115.00
2004-10-15,1113.20
2004-10-18,1114.50
2004-10-19,1118.00
2004-10-20,1104.10
2004-10-21,1109.00
2004-10-22,1108.30
2004-10-25,1096.80
2004-10-26,1111.10
2004-10-27,1126.30
2004-10-28,1130.70
2004-10-29,1131.40
2004-11-01,1133.40
2004-11-02,1140.50
2004-11-03,1147.60
2004-11-04,1161.70
2004-11-05,1170.90
2004-11-08,1166.90
2004-11-09,1169.00
2004-11-10,1169.30
2004-11-11,1174.80
2004-11-12,1184.20
2004-11-15,1184.50
2004-11-16,1183.80
2004-11-17,1188.50
2004-11-18,1184.90
2004-11-19,1184.00
2004-11-22,1178.20
2004-11-23,1179.50
2004-11-24,1182.50
2004-11-26,1186.60
2004-11-29,1186.90
2004-11-30,1178.70
2004-12-01,1191.40
2004-12-02,1194.80
2004-12-03,1197.50
2004-12-06,1192.40
2004-12-07,1192.20
2004-12-08,1184.00
2004-12-09,1190.50
2004-12-10,1191.50
2004-12-13,1198.80
2004-12-14,1205.30
2004-12-15,1206.60
